9.259284461639,16,9.259284461639,16456,7.616868404667,229,7.616868404667,14456,11.233739616163,87,11.233739616163,18456,7.616869582292,229,7.616869582292,14456,8.417141248145,229,8.417141248145,15456,13.209928035154,158,13.209928035154,20456,9.657105255697,300,9.657105255697,16456,15.256660144846,229,15.256660144846,22456,11.11686919564,229,11.11686919564,18456,17.296896176599,300,17.296896176599,24456,12.379492972531,16,12.379492972531,19456,19.274383454234,371,19.274383454234,26456,15.316868790042,229,15.316868790042,22456,,,,,17.119493307059,16,17.119493307059,24456,,,,,19.033948611283,87,19.033948611283,26456,,,,
9.359284461639,16,9.359284461639,16456,7.817140404667,229,7.817140404667,14456,11.333739616163,87,11.333739616163,18456,7.633949072959,87,7.633949072959,14456,8.419765334289,16,8.419765334289,15456,13.309928035154,158,13.309928035154,20456,9.734220014893,87,9.734220014893,16456,15.356660144846,229,15.356660144846,22456,11.119493278917,16,11.119493278917,18456,17.396896176599,300,17.396896176599,24456,12.610137660977,158,12.610137660977,19456,19.374383454234,371,19.374383454234,26456,15.319492888567,16,15.319492888567,22456,,,,,17.134864519506,371,17.134864519506,24456,,,,,19.034863702628,371,19.034863702628,25456,,,,
10.059284461639,16,10.059284461639,17456,7.819765456796,16,7.819765456796,14456,12.033739616163,87,12.033739616163,19456,7.817141582292,229,7.817141582292,14456,8.716869248145,229,8.716869248145,15456,14.009928035154,158,14.009928035154,21456,9.85753365624,300,9.85753365624,16456,16.056660144846,229,16.056660144846,23456,11.173947804159,87,11.173947804159,18456,18.096896176599,300,18.096896176599,25456,12.734220747826,87,12.734220747826,19456,,,,,15.376868790042,229,15.376868790042,22456,,,,,17.173947664943,87,17.173947664943,24456,,,,,19.08977072741,442,19.08977072741,26456,,,,
10.759284461639,16,10.759284461639,17456,8.010408887583,158,8.010408887583,15456,12.733739616163,87,12.733739616163,19456,7.934221072959,87,7.934221072959,14456,8.719493334289,16,8.719493334289,15456,14.709928035154,158,14.709928035154,21456,9.910409236918,158,9.910409236918,16456,16.756660144846,229,16.756660144846,23456,11.234864794647,371,11.234864794647,18456,18.796896176599,300,18.796896176599,25456,12.857482068664,300,12.857482068664,19456,,,,,15.379492888567,16,15.379492888567,22456,,,,,17.237104682642,300,17.237104682642,24456,,,,,19.094591702628,371,19.094591702628,26456,,,,
11.059284461639,16,11.059284461639,18456,8.116868401644,229,8.116868401644,15456,13.033739616163,87,13.033739616163,20456,8.010409369443,158,8.010409369443,15456,9.017141201764,229,9.017141201764,15456,15.009928035154,158,15.009928035154,22456,10.030137150164,158,10.030137150164,17456,17.056660144846,229,17.056660144846,24456,11.293947804159,87,11.293947804159,18456,19.096896176599,300,19.096896176599,26456,12.910409660977,158,12.910409660977,19456,,,,,15.434863061495,371,15.434863061495,22456,,,,,17.293947664943,87,17.293947664943,24456,,,,,19.099516153013,513,19.099516153013,26456,,,,
11.359284461639,16,11.359284461639,18456,8.119493371084,16,8.119493371084,15456,13.333739616163,87,13.333739616163,20456,8.053948371084,87,8.053948371084,15456,9.019765284224,16,9.019765284224,15456,15.309928035154,158,15.309928035154,22456,10.033948013109,87,10.033948013109,17456,17.356660144846,229,17.356660144846,24456,11.353947804159,87,11.353947804159,18456,19.396896176599,300,19.396896176599,26456,13.030137565017,158,13.030137565017,20456,,,,,15.610137540912,158,15.610137540912,22456,,,,,17.353947664943,87,17.353947664943,24456,,,,,19.117140862105,229,19.117140862105,26456,,,,
11.659284461639,16,11.659284461639,18456,8.417140401644,229,8.417140401644,15456,13.633739616163,87,13.633739616163,20456,8.11686948619,229,8.11686948619,15456,9.034220424776,87,9.034220424776,16456,15.609928035154,158,15.609928035154,22456,10.119765300924,16,10.119765300924,17456,17.656660144846,229,17.656660144846,24456,11.41714119564,229,11.41714119564,18456,,,,,13.033948721199,87,13.033948721199,20456,,,,,15.734220719486,87,15.734220719486,22456,,,,,17.357234715483,300,17.357234715483,24456,,,,,19.119764527384,16,19.119764527384,26456,,,,
11.959284461639,16,11.959284461639,18456,8.419765371084,16,8.419765371084,15456,13.933739616163,87,13.933739616163,20456,8.173948371084,87,8.173948371084,15456,9.076869201764,229,9.076869201764,16456,15.909928035154,158,15.909928035154,22456,10.150137150164,158,10.150137150164,17456,17.956660144846,229,17.956660144846,24456,11.419765278917,16,11.419765278917,18456,,,,,13.117140819202,229,13.117140819202,20456,,,,,15.734616720817,371,15.734616720817,22456,,,,,17.417140866561,229,17.417140866561,24456,,,,,19.150137222795,158,19.150137222795,26456,,,,
12.059284461639,16,12.059284461639,19456,8.710408887583,158,8.710408887583,15456,14.033739616163,87,14.033739616163,21456,8.293948371084,87,8.293948371084,15456,9.079493284224,16,9.079493284224,16456,16.009928035154,158,16.009928035154,23456,10.157105228582,300,10.157105228582,17456,18.056660144846,229,18.056660144846,25456,11.434592794647,371,11.434592794647,18456,,,,,13.119764933651,16,13.119764933651,20456,,,,,15.85752081378,300,15.85752081378,22456,,,,,17.417563570637,300,17.417563570637,24456,,,,,19.15710527532,300,19.15710527532,26456,,,,
12.159284461639,16,12.159284461639,19456,8.716868401644,229,8.716868401644,15456,14.133739616163,87,14.133739616163,21456,8.353948371084,87,8.353948371084,15456,9.196869201764,229,9.196869201764,16456,16.109928035154,158,16.109928035154,23456,10.270137150164,158,10.270137150164,17456,18.156660144846,229,18.156660144846,25456,11.634592794647,371,11.634592794647,18456,,,,,13.150137565017,158,13.150137565017,20456,,,,,15.910409540912,158,15.910409540912,22456,,,,,17.419765307059,16,17.419765307059,24456,,,,,19.20977072741,442,19.20977072741,26456,,,,
12.259284461639,16,12.259284461639,19456,8.719493371084,16,8.719493371084,15456,14.233739616163,87,14.233739616163,21456,8.41714148619,229,8.41714148619,15456,9.199493284224,16,9.199493284224,16456,16.209928035154,158,16.209928035154,23456,10.330137150164,158,10.330137150164,17456,18.256660144846,229,18.256660144846,25456,11.710408151944,158,11.710408151944,18456,,,,,13.157105722121,300,13.157105722121,20456,,,,,16.030163946656,158,16.030163946656,23456,,,,,17.710408721223,158,17.710408721223,24456,,,,,19.214591702628,371,19.214591702628,26456,,,,
12.359284461639,16,12.359284461639,19456,9.010136843767,158,9.010136843767,16456,14.333739616163,87,14.333739616163,21456,8.710409369443,158,8.710409369443,15456,9.257571317903,300,9.257571317903,16456,16.309928035154,158,16.309928035154,23456,10.334220013109,87,10.334220013109,17456,18.356660144846,229,18.356660144846,25456,11.71686919564,229,11.71686919564,18456,,,,,13.270137565017,158,13.270137565017,20456,,,,,16.033948699454,87,16.033948699454,23456,,,,,17.716868866561,229,17.716868866561,24456,,,,,19.270150603272,158,19.270150603272,26456,,,,
13.059284461639,16,13.059284461639,20456,9.01714039873,229,9.01714039873,15456,15.033739616163,87,15.033739616163,22456,8.71686948619,229,8.71686948619,15456,9.316869201764,229,9.316869201764,16456,17.009928035154,158,17.009928035154,24456,10.45748160201,300,10.45748160201,17456,19.056660144846,229,19.056660144846,26456,11.719493278917,16,11.719493278917,18456,,,,,13.330137565017,158,13.330137565017,20456,,,,,16.03486306795,371,16.03486306795,22456,,,,,17.719493307059,16,17.719493307059,24456,,,,,19.32977072741,442,19.32977072741,26456,,,,
13.759284461639,16,13.759284461639,20456,9.019765285837,16,9.019765285837,15456,15.733739616163,87,15.733739616163,22456,9.010137319378,158,9.010137319378,16456,9.319493284224,16,9.319493284224,16456,17.709928035154,158,17.709928035154,24456,10.633948013109,87,10.633948013109,17456,,,,,11.834864794647,371,11.834864794647,18456,,,,,13.334220721199,87,13.334220721199,20456,,,,,16.09459106795,371,16.09459106795,23456,,,,,17.770044128313,442,17.770044128313,24456,,,,,19.330168603272,158,19.330168603272,26456,,,,
14.059284461639,16,14.059284461639,21456,9.07686839873,229,9.07686839873,16456,16.033739616163,87,16.033739616163,23456,9.017141390145,229,9.017141390145,15456,9.376869201764,229,9.376869201764,16456,18.009928035154,158,18.009928035154,25456,10.75728760201,300,10.75728760201,17456,,,,,12.010136175221,158,12.010136175221,19456,,,,,13.457507979307,300,13.457507979307,20456,,,,,16.117140758402,229,16.117140758402,23456,,,,,17.834864519506,371,17.834864519506,24456,,,,,19.334220611283,87,19.334220611283,26456,,,,
14.359284461639,16,14.359284461639,21456,9.079493285837,16,9.079493285837,16456,16.333739616163,87,16.333739616163,23456,9.034220902,87,9.034220902,16456,9.379493284224,16,9.379493284224,16456,18.309928035154,158,18.309928035154,25456,10.819765300924,16,10.819765300924,17456,,,,,12.017141157934,229,12.017141157934,18456,,,,,13.633948721199,87,13.633948721199,20456,,,,,16.11976484635,16,16.11976484635,23456,,,,,18.010136706337,158,18.010136706337,25456,,,,,19.334604257561,371,19.334604257561,26456,,,,
14.659284461639,16,14.659284461639,21456,9.19686839873,229,9.19686839873,16456,16.633739616163,87,16.633739616163,23456,9.076869390145,229,9.076869390145,16456,9.457104062206,300,9.457104062206,16456,18.609928035154,158,18.609928035154,25456,10.934220013109,87,10.934220013109,17456,,,,,12.019765242011,16,12.019765242011,18456,,,,,13.757274979307,300,13.757274979307,20456,,,,,16.150228946656,158,16.150228946656,23456,,,,,18.017140871405,229,18.017140871405,24456,,,,,19.38977072741,442,19.38977072741,26456,,,,
14.959284461639,16,14.959284461639,21456,9.199493285837,16,9.199493285837,16456,16.933739616163,87,16.933739616163,23456,9.196869390145,229,9.196869390145,16456,9.657104062206,300,9.657104062206,16456,18.909928035154,158,18.909928035154,25456,11.010409126648,158,11.010409126648,18456,,,,,12.034220383091,87,12.034220383091,19456,,,,,13.817140819202,229,13.817140819202,20456,,,,,16.157105605645,300,16.157105605645,23456,,,,,18.019765214679,16,18.019765214679,24456,,,,,19.394591702628,371,19.394591702628,26456,,,,
15.059284461639,16,15.059284461639,22456,9.257572116308,300,9.257572116308,16456,17.033739616163,87,17.033739616163,24456,9.257572589944,300,9.257572589944,16456,9.734220424776,87,9.734220424776,16456,19.009928035154,158,19.009928035154,26456,11.053947393521,87,11.053947393521,18456,,,,,12.076869157934,229,12.076869157934,19456,,,,,13.819764933651,16,13.819764933651,20456,,,,,16.199516115488,513,16.199516115488,23456,,,,,18.034220282254,87,18.034220282254,25456,,,,,,,,,,,,
15.159284461639,16,15.159284461639,22456,9.310408843767,158,9.310408843767,16456,17.133739616163,87,17.133739616163,24456,9.310409319378,158,9.310409319378,16456,9.857532462749,300,9.857532462749,16456,19.109928035154,158,19.109928035154,26456,11.057611536126,300,11.057611536126,17456,,,,,12.079493242011,16,12.079493242011,19456,,,,,13.934220721199,87,13.934220721199,20456,,,,,16.21459106795,371,16.21459106795,23456,,,,,18.069772088562,442,18.069772088562,25456,,,,,,,,,,,,
15.259284461639,16,15.259284461639,22456,9.31686839873,229,9.31686839873,16456,17.233739616163,87,17.233739616163,24456,9.316869390145,229,9.316869390145,16456,10.033948374363,87,10.033948374363,17456,19.209928035154,158,19.209928035154,26456,11.11730539128,300,11.11730539128,18456,,,,,12.134592765884,371,12.134592765884,19456,,,,,14.010409532284,158,14.010409532284,21456,,,,,16.270241946656,158,16.270241946656,23456,,,,,18.076868871405,229,18.076868871405,25456,,,,,,,,,,,,
15.359284461639,16,15.359284461639,22456,9.319493285837,16,9.319493285837,16456,17.333739616163,87,17.333739616163,24456,9.376869390145,229,9.376869390145,16456,10.117141150164,229,10.117141150164,17456,19.309928035154,158,19.309928035154,26456,11.119493223667,16,11.119493223667,18456,,,,,12.196869157934,229,12.196869157934,19456,,,,,14.053948072634,87,14.053948072634,21456,,,,,16.330137473328,158,16.330137473328,23456,,,,,18.079493214679,16,18.079493214679,25456,,,,,,,,,,,,
16.059284461639,16,16.059284461639,23456,9.37686839873,229,9.37686839873,16456,18.033739616163,87,18.033739616163,25456,9.457105334247,300,9.457105334247,16456,10.119765232063,16,10.119765232063,17456,,,,,11.173947393521,87,11.173947393521,18456,,,,,12.199493242011,16,12.199493242011,19456,,,,,14.057559869744,300,14.057559869744,20456,,,,,16.334220699454,87,16.334220699454,23456,,,,,18.134592483087,371,18.134592483087,25456,,,,,,,,,,,,
16.759284461639,16,16.759284461639,23456,9.379493285837,16,9.379493285837,16456,18.733739616163,87,18.733739616163,25456,9.610137319378,158,9.610137319378,16456,10.157104089178,300,10.157104089178,17456,,,,,11.234863893114,371,11.234863893114,18456,,,,,12.310408175221,158,12.310408175221,19456,,,,,14.116868775628,229,14.116868775628,21456,,,,,16.334668700459,371,16.334668700459,23456,,,,,18.157376635737,300,18.157376635737,25456,,,,,,,,,,,,
17.059284461639,16,17.059284461639,24456,9.457104860611,300,9.457104860611,16456,19.033739616163,87,19.033739616163,26456,9.657105334247,300,9.657105334247,16456,10.334220374363,87,10.334220374363,17456,,,,,11.23710519564,300,11.23710519564,18456,,,,,12.316869157934,229,12.316869157934,19456,,,,,14.117266724898,300,14.117266724898,21456,,,,,16.39459106795,371,16.39459106795,23456,,,,,18.169430685866,584,18.169430685866,25456,,,,,,,,,,,,
17.359284461639,16,17.359284461639,24456,9.610136843767,158,9.610136843767,16456,19.333739616163,87,19.333739616163,26456,9.734220902,87,9.734220902,16456,10.457480462606,300,10.457480462606,17456,,,,,11.293947393521,87,11.293947393521,18456,,,,,12.319493242011,16,12.319493242011,19456,,,,,14.119492886867,16,14.119492886867,21456,,,,,16.399244115488,513,16.399244115488,23456,,,,,18.196868871405,229,18.196868871405,25456,,,,,,,,,,,,
17.659284461639,16,17.659284461639,24456,9.657104860611,300,9.657104860611,16456,,,,,9.85753373479,300,9.85753373479,16456,10.633948374363,87,10.633948374363,17456,,,,,11.353947393521,87,11.353947393521,18456,,,,,12.376869157934,229,12.376869157934,19456,,,,,14.170042590647,442,14.170042590647,21456,,,,,16.457572697757,300,16.457572697757,23456,,,,,18.199493214679,16,18.199493214679,25456,,,,,,,,,,,,
17.959284461639,16,17.959284461639,24456,9.857533261154,300,9.857533261154,16456,,,,,9.910409319378,158,9.910409319378,16456,10.757286462606,300,10.757286462606,17456,,,,,11.357287536126,300,11.357287536126,18456,,,,,12.379493242011,16,12.379493242011,19456,,,,,14.173948072634,87,14.173948072634,21456,,,,,16.599244115488,513,16.599244115488,23456,,,,,18.310408706337,158,18.310408706337,25456,,,,,,,,,,,,
18.059284461639,16,18.059284461639,25456,9.910408843767,158,9.910408843767,16456,,,,,10.030137232063,158,10.030137232063,17456,10.817141150164,229,10.817141150164,17456,,,,,11.41762939128,300,11.41762939128,18456,,,,,12.434864765884,371,12.434864765884,19456,,,,,14.237105663802,300,14.237105663802,21456,,,,,16.633948699454,87,16.633948699454,23456,,,,,18.316868871405,229,18.316868871405,25456,,,,,,,,,,,,
18.159284461639,16,18.159284461639,25456,10.0301367582,158,10.0301367582,17456,,,,,10.033948821183,87,10.033948821183,17456,10.819765232063,16,10.819765232063,17456,,,,,11.419765223667,16,11.419765223667,18456,,,,,12.610136175221,158,12.610136175221,19456,,,,,14.293948072634,87,14.293948072634,21456,,,,,16.757378697757,300,16.757378697757,23456,,,,,18.319493214679,16,18.319493214679,25456,,,,,,,,,,,,
18.259284461639,16,18.259284461639,25456,10.117140396946,229,10.117140396946,17456,,,,,10.117141300924,229,10.117141300924,17456,10.934220374363,87,10.934220374363,17456,,,,,11.434591893114,371,11.434591893114,18456,,,,,12.734220383091,87,12.734220383091,19456,,,,,14.353948072634,87,14.353948072634,21456,,,,,16.799516115488,513,16.799516115488,23456,,,,,18.369158685866,584,18.369158685866,25456,,,,,,,,,,,,
18.359284461639,16,18.359284461639,25456,10.11976520502,16,10.11976520502,17456,,,,,10.150137232063,158,10.150137232063,17456,11.053947703127,87,11.053947703127,18456,,,,,11.634591893114,371,11.634591893114,18456,,,,,12.734592765884,371,12.734592765884,19456,,,,,14.357313869744,300,14.357313869744,21456,,,,,16.817140758402,229,16.817140758402,23456,,,,,18.370044088562,442,18.370044088562,25456,,,,,,,,,,,,
19.059284461639,16,19.059284461639,26456,10.1501367582,158,10.1501367582,17456,,,,,10.157105304725,300,10.157105304725,17456,11.057610457276,300,11.057610457276,17456,,,,,11.710409126648,158,11.710409126648,18456,,,,,12.910408175221,158,12.910408175221,19456,,,,,14.369770590647,442,14.369770590647,21456,,,,,16.81976484635,16,16.81976484635,23456,,,,,18.376868871405,229,18.376868871405,25456,,,,,,,,,,,,
,,,,10.157104834154,300,10.157104834154,17456,,,,,10.270137232063,158,10.270137232063,17456,11.116869091494,229,11.116869091494,18456,,,,,11.719493223667,16,11.719493223667,18456,,,,,13.030136157112,158,13.030136157112,20456,,,,,14.417140775628,229,14.417140775628,21456,,,,,16.934220699454,87,16.934220699454,23456,,,,,18.379493214679,16,18.379493214679,25456,,,,,,,,,,,,
,,,,10.2701367582,158,10.2701367582,17456,,,,,10.330137232063,158,10.330137232063,17456,11.11730431243,300,11.11730431243,18456,,,,,11.834863893114,371,11.834863893114,18456,,,,,13.033948340216,87,13.033948340216,20456,,,,,14.417499724898,300,14.417499724898,21456,,,,,17.010409469843,158,17.010409469843,24456,,,,,18.434864483087,371,18.434864483087,25456,,,,,,,,,,,,
,,,,10.3301367582,158,10.3301367582,17456,,,,,10.334220821183,87,10.334220821183,17456,11.119493183343,16,11.119493183343,18456,,,,,12.010137066696,158,12.010137066696,19456,,,,,13.034864722121,371,13.034864722121,19456,,,,,14.419764886867,16,14.419764886867,21456,,,,,17.053948060001,87,17.053948060001,24456,,,,,18.569158685866,584,18.569158685866,25456,,,,,,,,,,,,
,,,,10.457481207582,300,10.457481207582,17456,,,,,10.457481678153,300,10.457481678153,17456,11.173947703127,87,11.173947703127,18456,,,,,12.019765141003,16,12.019765141003,18456,,,,,13.094592722121,371,13.094592722121,20456,,,,,14.569770590647,442,14.569770590647,21456,,,,,17.05755957373,300,17.05755957373,23456,,,,,18.610136706337,158,18.610136706337,25456,,,,,,,,,,,,
,,,,10.757287207582,300,10.757287207582,17456,,,,,10.633948821183,87,10.633948821183,17456,11.234864677863,371,11.234864677863,18456,,,,,12.0342200084,87,12.0342200084,19456,,,,,13.11714111234,229,13.11714111234,20456,,,,,14.710409532284,158,14.710409532284,21456,,,,,17.099244084297,513,17.099244084297,24456,,,,,18.669772088562,442,18.669772088562,25456,,,,,,,,,,,,
,,,,10.817140396946,229,10.817140396946,17456,,,,,10.757287678153,300,10.757287678153,17456,11.23710411679,300,11.23710411679,18456,,,,,12.079493141003,16,12.079493141003,19456,,,,,13.119765196167,16,13.119765196167,20456,,,,,14.716868775628,229,14.716868775628,21456,,,,,17.116868724737,229,17.116868724737,24456,,,,,18.734220282254,87,18.734220282254,25456,,,,,,,,,,,,
,,,,10.81976520502,16,10.81976520502,17456,,,,,10.817141300924,229,10.817141300924,17456,11.293947703127,87,11.293947703127,18456,,,,,12.134591859398,371,12.134591859398,19456,,,,,13.150136157112,158,13.150136157112,20456,,,,,14.719492886867,16,14.719492886867,21456,,,,,17.117240428884,300,17.117240428884,24456,,,,,18.734696062877,371,18.734696062877,25456,,,,,,,,,,,,
,,,,11.010408738281,158,11.010408738281,18456,,,,,10.934220821183,87,10.934220821183,17456,11.353947703127,87,11.353947703127,18456,,,,,12.157377157934,300,12.157377157934,19456,,,,,13.214592722121,371,13.214592722121,20456,,,,,14.770042590647,442,14.770042590647,21456,,,,,17.119492797899,16,17.119492797899,24456,,,,,18.769430685866,584,18.769430685866,25456,,,,,,,,,,,,
,,,,11.057611144645,300,11.057611144645,17456,,,,,11.010409218497,158,11.010409218497,18456,11.357286457276,300,11.357286457276,18456,,,,,12.199493141003,16,12.199493141003,19456,,,,,13.270136157112,158,13.270136157112,20456,,,,,15.010137479419,158,15.010137479419,22456,,,,,17.134863071526,371,17.134863071526,24456,,,,,18.857649611838,300,18.857649611838,25456,,,,,,,,,,,,
,,,,11.116868393521,229,11.116868393521,18456,,,,,11.053948140511,87,11.053948140511,18456,11.417141091494,229,11.417141091494,18456,,,,,12.310409066696,158,12.310409066696,19456,,,,,13.330136157112,158,13.330136157112,20456,,,,,15.017140735016,229,15.017140735016,21456,,,,,17.173948060001,87,17.173948060001,24456,,,,,18.910408706337,158,18.910408706337,25456,,,,,,,,,,,,
,,,,11.117304999799,300,11.117304999799,18456,,,,,11.057611619403,300,11.057611619403,17456,11.41762831243,300,11.41762831243,18456,,,,,12.319493141003,16,12.319493141003,19456,,,,,13.334220340216,87,13.334220340216,20456,,,,,15.019764839352,16,15.019764839352,21456,,,,,17.237105540889,300,17.237105540889,24456,,,,,18.970044088562,442,18.970044088562,25456,,,,,,,,,,,,
,,,,11.119493140511,16,11.119493140511,18456,,,,,11.116869223667,229,11.116869223667,18456,11.419765183343,16,11.419765183343,18456,,,,,12.379493141003,16,12.379493141003,19456,,,,,13.33472244332,371,13.33472244332,20456,,,,,15.034220659322,87,15.034220659322,22456,,,,,17.293948060001,87,17.293948060001,24456,,,,,19.030136666498,158,19.030136666498,26456,,,,,,,,,,,,
,,,,11.234864153372,371,11.234864153372,18456,,,,,11.117305474557,300,11.117305474557,18456,11.434592677863,371,11.434592677863,18456,,,,,12.434863859398,371,12.434863859398,19456,,,,,13.394592722121,371,13.394592722121,20456,,,,,15.069770606122,442,15.069770606122,22456,,,,,17.353948060001,87,17.353948060001,24456,,,,,19.033948278405,87,19.033948278405,26456,,,,,,,,,,,,
,,,,11.237104804159,300,11.237104804159,18456,,,,,11.173948140511,87,11.173948140511,18456,11.634592677863,371,11.634592677863,18456,,,,,12.610137066696,158,12.610137066696,19456,,,,,13.633948340216,87,13.633948340216,20456,,,,,15.076868735016,229,15.076868735016,22456,,,,,17.35723557373,300,17.35723557373,24456,,,,,19.034864446815,371,19.034864446815,25456,,,,,,,,,,,,
,,,,11.357287144645,300,11.357287144645,18456,,,,,11.234864003746,371,11.234864003746,18456,11.716869091494,229,11.716869091494,18456,,,,,12.7342200084,87,12.7342200084,19456,,,,,13.81714111234,229,13.81714111234,20456,,,,,15.079492839352,16,15.079492839352,22456,,,,,17.399516084297,513,17.399516084297,24456,,,,,19.069158652402,584,19.069158652402,26456,,,,,,,,,,,,
,,,,11.417140393521,229,11.417140393521,18456,,,,,11.237105278917,300,11.237105278917,18456,11.719493183343,16,11.719493183343,18456,,,,,12.734591859398,371,12.734591859398,19456,,,,,13.819765196167,16,13.819765196167,20456,,,,,15.157377601866,300,15.157377601866,22456,,,,,17.417140724737,229,17.417140724737,24456,,,,,19.089771504532,442,19.089771504532,26456,,,,,,,,,,,,
,,,,11.417628999799,300,11.417628999799,18456,,,,,11.293948140511,87,11.293948140511,18456,11.834864677863,371,11.834864677863,18456,,,,,12.857481460714,300,12.857481460714,19456,,,,,13.934220340216,87,13.934220340216,20456,,,,,15.196868735016,229,15.196868735016,22456,,,,,17.417564428884,300,17.417564428884,24456,,,,,19.094592446815,371,19.094592446815,26456,,,,,,,,,,,,
,,,,11.419765140511,16,11.419765140511,18456,,,,,11.353948140511,87,11.353948140511,18456,12.017141031542,229,12.017141031542,18456,,,,,12.910409066696,158,12.910409066696,19456,,,,,14.010408201835,158,14.010408201835,21456,,,,,15.199492839352,16,15.199492839352,22456,,,,,17.419764797899,16,17.419764797899,24456,,,,,19.117140877134,229,19.117140877134,26456,,,,,,,,,,,,
,,,,11.434592153372,371,11.434592153372,18456,,,,,11.357287619403,300,11.357287619403,18456,12.019765126617,16,12.019765126617,18456,,,,,13.030136968756,158,13.030136968756,20456,,,,,14.053947674018,87,14.053947674018,21456,,,,,15.310409479419,158,15.310409479419,22456,,,,,17.699244084297,513,17.699244084297,24456,,,,,19.119765125242,16,19.119765125242,26456,,,,,,,,,,,,
,,,,11.634592153372,371,11.634592153372,18456,,,,,11.417141223667,229,11.417141223667,18456,12.034220259981,87,12.034220259981,19456,,,,,13.033948005391,87,13.033948005391,20456,,,,,14.116869061096,229,14.116869061096,21456,,,,,15.316868735016,229,15.316868735016,22456,,,,,17.710409469843,158,17.710409469843,24456,,,,,19.150136666498,158,19.150136666498,26456,,,,,,,,,,,,
